,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
845,CH:0341.01,2023-06-12T18:24:00.000000Z,960.0,60.0,0.0,84.8000031,79.0,
2621,CH:0341.01,2023-06-12T18:25:00.000000Z,900.0,120.0,0.0,90.0,80.0,
4397,CH:0341.01,2023-06-12T18:26:00.000000Z,960.0,60.0,0.0,75.5999985,81.0,
6173,CH:0341.01,2023-06-12T18:27:00.000000Z,660.0,180.0,0.0,87.4000015,80.6999969,
7949,CH:0341.01,2023-06-12T18:28:00.000000Z,720.0,0.0,0.0,90.8000031,,
9725,CH:0341.01,2023-06-12T18:29:00.000000Z,540.0,120.0,0.0,87.0999985,79.0,
11501,CH:0341.01,2023-06-12T18:30:00.000000Z,1020.0,120.0,0.0,89.5,79.5,
13277,CH:0341.01,2023-06-12T18:31:00.000000Z,600.0,120.0,0.0,93.1999969,81.5,
15053,CH:0341.01,2023-06-12T18:32:00.000000Z,780.0,60.0,0.0,99.6999969,78.0,
16829,CH:0341.01,2023-06-12T18:33:00.000000Z,660.0,60.0,0.0,80.0,73.0,
18605,CH:0341.01,2023-06-12T18:34:00.000000Z,780.0,120.0,0.0,93.0,78.5,
20381,CH:0341.01,2023-06-12T18:35:00.000000Z,840.0,60.0,0.0,82.5999985,81.0,
22157,CH:0341.01,2023-06-12T18:36:00.000000Z,720.0,180.0,0.0,95.0,80.0,
23933,CH:0341.01,2023-06-12T18:37:00.000000Z,780.0,60.0,0.0,85.3000031,78.0,
25709,CH:0341.01,2023-06-12T18:38:00.000000Z,900.0,60.0,0.0,79.3000031,83.0,
27485,CH:0341.01,2023-06-12T18:39:00.000000Z,780.0,120.0,0.0,89.0999985,80.5,
29261,CH:0341.01,2023-06-12T18:40:00.000000Z,1080.0,60.0,0.0,88.1999969,80.0,
31037,CH:0341.01,2023-06-12T18:41:00.000000Z,480.0,120.0,0.0,78.8000031,78.5,
32813,CH:0341.01,2023-06-12T18:42:00.000000Z,420.0,120.0,0.0,86.4000015,79.0,
34589,CH:0341.01,2023-06-12T18:43:00.000000Z,660.0,180.0,0.0,91.1999969,80.3000031,
